Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Anthoxanthum,odoratum,Anthoxanthum odoratum L.,4,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 82,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Arabidopsis,thaliana,Arabidopsis thaliana (L.) Heynh,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 83,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Artemisia,vulgaris,Artemisia vulgaris L.,2,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 84,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Avena,sativa,Avena sativa L.,4,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 85,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Betula,pendula,Betula pendula Roth,5,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 86,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Betula,NA,Betula sp.,3,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 87,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Briza,media,Briza media L.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 88,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Bromus,inermis,Bromus inermis Leyss.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 89,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Callitriche,verna,Callitriche verna L. em. Loennr,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 90,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Capsella,bursa-pastoris,Capsella bursa-pastoris (L.) Medik.,3,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 91,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Cardaminopsis,arenosa,Cardaminopsis arenosa (L.) Hayek,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 92,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,canescens,Carex canescens auct. non L.,6,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 93,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,dioica,Carex dioica L.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 94,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,elongata,Carex elongata L.,4,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 95,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,hirta,Carex hirta L,9,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 96,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,ovalis,Carex ovalis Gooden.,3,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 97,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,panicea,Carex panicea L.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 98,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Carex,pilosa,Carex pilosa Scop.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 99,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
