Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Cotoneaster,NA,Cotoneaster spp.,3.25,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Berberis,NA,Berberis spp.,4.93,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Spiraea,NA,Spiraea spp.,6.49,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Rosa,zanthina,Rosa zanthina,4.81,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Potentilla,mandschurica,Potentilla mandshurica,1.67,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Potentilla,parvifolia,P. parvifolia,4.12,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Prunus,monglica,Prunus monglica,5.66,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Prunus,tomentosa,P. tomentosa,1.89,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Caragana,NA,Caragana spp.,3.96,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Lespedeza,NA,Lespedeza spp.,1.28,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Leptodermis,ordosica,Leptodermis ordosica,1.17,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Aristida,adscensionis,Aristida adscensionis,0.42,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Poa,NA,Poa spp.,5.06,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Roegneria,NA,Roegneria spp.,2.15,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Clinelymus,NA,Clinelymus spp.,1.62,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Leymus,secalinus,Leymus secalinus,0.07,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Stipa,NA,Stipa spp.,17.18,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Achnatherum,NA,Achnatherum spp.,0.16,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Ptilagrostis,NA,Ptilagrostis spp.,0.41,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Setaria,NA,Setaria spp.,0.19,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Kobresia,NA,Kobresia spp.,0.83,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Carex,NA,Carex spp.,4.25,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Polygonm,sibiricum,Polygonm sibiricum,0.09,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Polygonm,viviparum,P. viviparum,0.37,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Ceratoides,latens,Ceratoides latens,0.46,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Kochia,prostrata,Kochia prostrata,0.27,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
GE,June 3 2021,Caprinae,Pseudois nayaur,"Bharal, Himalayan blue sheep",Summer,summer,2003,2004,NA,Bassia,dasphylla,Bassia dasphylla,0.29,NA,proportion,percent usage,percent composition in diet,percent usage of plants rcorded as eaten by blue sheep,137,NA,partial,direct observation,direct observation,"Blue sheep diets were recorded by direct observation. We searched for sheep herds, selecting one individual randomly from the herd. Direct observations were carried out from a distance of 10–50 m using 8×42 Kowa binoculars and a 40–60 zoom spotting scope.",4,temporal,Summer,Summer season Blue sheep eating habits as observed from plants foraged,85,transects,390,transects,transects/feeding sites,"we sampled 72 in spring (11th April–20th June), 85 in summer (21st June 10th August), 139 in autumn (11th August–10th October), and 94 in winter",38°21’ N,105°44’ E,39°22’ N,106°42’ E,reported,The Helan Mountains,China,Asia,desert mountain range,desert,420,NA,,mm,no,NA,very high,authors/reported data very clear,Zhensheng LIU (2007),https://www.ivb.cz/wp-content/uploads/56_13-22.pdf,,yes,yes,standardized,DF,1/25/2023,
